place,magnitude,longitude,latitude,depth_km,time,year,month,day,energy_index,depth_score,frequency_index,mag_variability,composite_score,cluster
"178 km NNW of Sabang, Indonesia",4.5,94.442,7.248,35.0,2014-11-22 10:49:29.640,2014,11,22,0.2325581395348832,0.0928886710951395,0.2574074074074074,0.459753160426304,0.2379323425267915,4
"133 km E of Leh, India",4.3,79.0039,34.4008,36.66,2014-11-21 22:45:36.370,2014,11,21,0.1860465116279066,0.0883910668938522,0.0160493827160493,0.4557011062575516,0.1595815574108754,35
"42 km ENE of Khawhai, India",4.6,93.5255,23.5043,67.72,2014-11-21 16:11:16.370,2014,11,21,0.2558139534883721,0.0443057519988408,0.0919753086419753,0.4520657103157929,0.1914150054285031,1
"41 km SSE of Jurm, Afghanistan",5.2,71.0089,36.5157,234.57,2014-11-21 08:58:04.990,2014,11,21,0.3953488372093019,0.0064458887814866,0.948148148148148,0.4751329742073715,0.44829054838677,2
"36 km ENE of Khawhai, India",4.1,93.4722,23.4809,63.57,2014-11-20 22:45:24.230,2014,11,20,0.1395348837209298,0.0477412533353989,0.0845679012345679,0.4751329742073715,0.1531844440759228,1
"28 km S of Jurm, Afghanistan",4.5,70.8776,36.6086,220.31,2014-11-20 20:08:55.030,2014,11,20,0.2325581395348832,0.0074506305751985,0.958641975308642,0.4742793911701856,0.3940604089836971,2
"42 km ENE of Khawhai, India",5.6,93.5148,23.5081,49.0,2014-11-20 18:14:37.790,2014,11,20,0.4883720930232555,0.0643185886965044,0.091358024691358,0.5250751108033825,0.2886106525256124,1
"201 km NNW of Sabang, Indonesia",5.0,94.3335,7.4278,27.22,2014-11-20 06:05:45.990,2014,11,20,0.3488372093023251,0.1210190802605467,0.2512345679012345,0.5316844647678504,0.2949091050114366,4
"209 km NNW of Sabang, Indonesia",4.4,94.4259,7.5627,35.0,2014-11-20 02:52:01.930,2014,11,20,0.2093023255813952,0.0928886710951395,0.2475308641975308,0.5306227384867452,0.2379541085496677,4
"29 km S of Khorugh, Tajikistan",4.8,71.4975,37.2247,107.66,2014-11-19 20:57:39.430,2014,11,19,0.3023255813953487,0.02465807674169,0.8074074074074074,0.5277414506003493,0.3929915421156988,2
"34 km SSE of Khorugh, Tajikistan",4.0,71.7055,37.2003,102.76,2014-11-19 17:54:38.650,2014,11,19,0.1162790697674416,0.0262545159248455,0.7481481481481481,0.53115779921669,0.3139720103193565,2
"34 km SSE of Khorugh, Tajikistan",4.4,71.6693,37.197,138.23,2014-11-19 15:48:57.210,2014,11,19,0.2093023255813952,0.0172355994559426,0.7598765432098765,0.53115779921669,0.3472075195024466,2
"32 km E of Bhadarw?h, India",4.3,76.059,32.9378,60.82,2014-11-18 15:55:32.580,2014,11,18,0.1860465116279066,0.0502718845990472,0.0345679012345679,0.5266717755922165,0.1653269918670035,5
"200 km NNW of Sabang, Indonesia",4.3,94.5221,7.5218,10.0,2014-11-18 06:36:33.340,2014,11,18,0.1860465116279066,0.3247886905645809,0.25,0.5277414506003493,0.2879746693009649,4
"200 km NNW of Sabang, Indonesia",4.6,94.3178,7.3994,10.0,2014-11-18 06:12:03.740,2014,11,18,0.2558139534883721,0.3247886905645809,0.2537037037037037,0.524947804434485,0.3129001529531741,4
"201 km NNW of Sabang, Indonesia",5.2,94.3818,7.4528,10.0,2014-11-18 06:06:24.960,2014,11,18,0.3953488372093019,0.3247886905645809,0.2518518518518519,0.5301501776213298,0.3620547552705633,4
"205 km NNW of Sabang, Indonesia",5.6,94.359,7.484,6.61,2014-11-18 03:25:37.490,2014,11,18,0.4883720930232555,0.4735460013453987,0.2512345679012345,0.5749657831869739,0.4383702423478438,4
"56 km NNE of Thang, India",4.4,77.1167,35.359,35.0,2014-11-17 08:59:44.000,2014,11,17,0.2093023255813952,0.0928886710951395,0.0172839506172839,0.5717600897311228,0.1865629828412626,-1
"217 km NNW of Sabang, Indonesia",4.8,94.3569,7.6114,10.0,2014-11-17 05:08:09.560,2014,11,17,0.3023255813953487,0.3247886905645809,0.2450617283950617,0.5739186182678003,0.3343643509684527,4
"43 km WSW of Chauk, Myanmar",5.3,94.4211,20.7795,66.0,2014-11-17 04:34:12.360,2014,11,17,0.4186046511627903,0.0456779805643458,0.024074074074074,0.5739186182678003,0.2500374343067516,1
"244 km NNW of Sabang, Indonesia",4.4,94.8639,8.0524,10.0,2014-11-17 02:33:35.230,2014,11,17,0.2093023255813952,0.3247886905645809,0.1882716049382716,0.572599673794787,0.2874108388984195,4
"19 km W of Trongsa, Bhutan",4.2,90.3078,27.5222,31.87,2014-11-17 02:06:37.150,2014,11,17,0.1627906976744184,0.102604907992411,0.0067901234567901,0.5737366240922177,0.1703859956621794,-1
"27 km WSW of Dajal, Pakistan",4.4,70.1163,29.4653,26.39,2014-11-17 01:25:28.970,2014,11,17,0.2093023255813952,0.1249635171615153,0.0222222222222222,0.5739986774245059,0.1961520504130986,6
"33 km SSW of Chur?ch?ndpur, India",4.3,93.581,24.0419,60.62,2014-11-16 20:33:34.210,2014,11,16,0.1860465116279066,0.0504647415353356,0.0771604938271604,0.5739986774245059,0.1831223895240672,1
"24 km E of Khorugh, Tajikistan",4.4,71.8248,37.5122,119.25,2014-11-15 18:49:12.150,2014,11,15,0.2093023255813952,0.0213998251763687,0.3851851851851852,0.5656413758799932,0.2597482729258758,2
"185 km WNW of Sabang, Indonesia",4.0,93.8782,6.7502,21.57,2014-11-15 01:07:29.830,2014,11,15,0.1162790697674416,0.1536039389307099,0.2074074074074074,0.5731902948547503,0.2169290552313464,4
"198 km NW of Sabang, Indonesia",4.5,94.31,7.3769,10.0,2014-11-14 21:19:37.130,2014,11,14,0.2325581395348832,0.3247886905645809,0.2537037037037037,0.5700552287102267,0.3115267317108143,4
"32 km ENE of Khorugh, Tajikistan",4.3,71.8725,37.6304,135.14,2014-11-14 05:34:49.030,2014,11,14,0.1860465116279066,0.0178344188705565,0.3037037037037037,0.5700552287102267,0.2310090940198663,2
"122 km SE of Phek, India",4.4,95.2728,24.8093,129.63,2014-11-13 21:29:29.760,2014,11,13,0.2093023255813952,0.0189725148473173,0.0919753086419753,0.5611928086094423,0.1851716911172278,1
"43 km SSW of Jurm, Afghanistan",4.2,70.6616,36.5,188.84,2014-11-13 20:12:16.090,2014,11,13,0.1627906976744184,0.0102020952529635,0.9259259259259258,0.5630135529610932,0.3754607824249328,2
"69 km NE of Khorugh, Tajikistan",4.1,72.177,37.8713,122.31,2014-11-13 18:48:17.010,2014,11,13,0.1395348837209298,0.0206417818895127,0.2438271604938271,0.5673300484600936,0.2000539521671744,2
"191 km NNW of Sabang, Indonesia",4.2,94.3588,7.3328,25.47,2014-11-11 19:22:17.320,2014,11,11,0.1627906976744184,0.129624718002554,0.2530864197530864,0.5673300484600936,0.2377540358939706,4
"32 km W of Mawlaik, Myanmar",4.7,94.0857,23.5981,71.86,2014-11-11 18:35:50.430,2014,11,11,0.2790697674418601,0.041268477905966,0.1382716049382716,0.5689182639429122,0.2278971789071472,1
"212 km NNW of Sabang, Indonesia",4.6,94.4715,7.6197,26.43,2014-11-11 15:24:37.050,2014,11,11,0.2558139534883721,0.1247679490176831,0.2450617283950617,0.5634214827916867,0.2665055254928694,4
"215 km NNW of Sabang, Indonesia",4.4,94.2536,7.5236,10.0,2014-11-11 13:42:21.700,2014,11,11,0.2093023255813952,0.3247886905645809,0.2475308641975308,0.560447947766972,0.3004028948090621,4
"214 km NW of Sabang, Indonesia",4.3,93.9834,7.2996,10.0,2014-11-11 10:54:31.260,2014,11,11,0.1860465116279066,0.3247886905645809,0.2481481481481481,0.560447947766972,0.2924176809129953,4
"219 km NNW of Sabang, Indonesia",4.4,94.637,7.7587,10.0,2014-11-11 08:40:18.250,2014,11,11,0.2093023255813952,0.3247886905645809,0.2345679012345679,0.5603584979303528,0.2971487365928285,4
"212 km NW of Sabang, Indonesia",5.1,94.1965,7.4484,10.0,2014-11-11 08:04:35.670,2014,11,11,0.3720930232558135,0.3247886905645809,0.25,0.5702676994190581,0.3594698856935386,4
"206 km NNW of Sabang, Indonesia",5.3,94.3042,7.4608,8.0,2014-11-11 07:50:07.740,2014,11,11,0.4186046511627903,0.398996696794802,0.2512345679012345,0.58223603226076,0.3964048489200998,4
"218 km NNW of Sabang, Indonesia",4.7,94.5157,7.7007,10.0,2014-11-11 07:41:44.990,2014,11,11,0.2790697674418601,0.3247886905645809,0.241358024691358,0.5830462024211567,0.3266680277818092,4
"214 km NNW of Sabang, Indonesia",4.6,94.3856,7.5896,10.0,2014-11-11 05:38:41.440,2014,11,11,0.2558139534883721,0.3247886905645809,0.2469135802469136,0.5724610448204633,0.3183296081468733,4
"214 km NNW of Sabang, Indonesia",5.1,94.361,7.5806,10.0,2014-11-11 05:04:42.180,2014,11,11,0.3720930232558135,0.3247886905645809,0.2469135802469136,0.5628651415411408,0.3575878970735794,4
"206 km NNW of Sabang, Indonesia",4.2,94.4594,7.5495,10.0,2014-11-11 04:57:22.770,2014,11,11,0.1627906976744184,0.3247886905645809,0.2506172839506173,0.5664752801335586,0.2857995298348798,4
"195 km NNW of Sabang, Indonesia",4.4,94.4044,7.4008,10.0,2014-11-11 03:48:09.550,2014,11,11,0.2093023255813952,0.3247886905645809,0.2537037037037037,0.5599110343934286,0.3018655676795738,4
"192 km NNW of Sabang, Indonesia",4.4,94.3992,7.3739,10.0,2014-11-10 21:47:12.720,2014,11,10,0.2093023255813952,0.3247886905645809,0.2555555555555555,0.5606342557549436,0.302437013846764,4
"32 km WNW of Thayetmyo, Myanmar",4.6,94.9167,19.4662,67.46,2014-11-10 10:34:29.100,2014,11,10,0.2558139534883721,0.0445087581814622,0.0172839506172839,0.5561456383479444,0.1884049066728084,1
"43 km SW of Ashk?sham, Afghanistan",4.6,71.2444,36.3657,126.42,2014-11-09 12:19:58.880,2014,11,9,0.2558139534883721,0.0196809179703995,0.9092592592592592,0.553729287918454,0.404829321216113,2
"193 km NW of Sabang, Indonesia",4.5,94.1815,7.2213,10.0,2014-11-09 11:43:12.800,2014,11,9,0.2325581395348832,0.3247886905645809,0.2555555555555555,0.5528912702595995,0.3094151009061832,4
"157 km ENE of Barishal, Pakistan",4.0,76.2476,36.9998,95.74,2014-11-09 11:06:27.490,2014,11,9,0.1162790697674416,0.0288234740687544,0.0191358024691358,0.5636068078375845,0.1372285147287148,9
"85 km ENE of Yairipok, India",4.8,94.866,24.8744,87.48,2014-11-08 18:19:39.990,2014,11,8,0.3023255813953487,0.0323682175511436,0.0901234567901234,0.565670915602495,0.221287509414063,1
western Xizang,4.1,81.3092,34.681,34.41,2014-11-08 17:44:45.170,2014,11,8,0.1395348837209298,0.0945887909780615,0.0179012345679012,0.5731830069470765,0.1629371667308776,17
"252 km SSW of Laojunmiao, China",4.9,97.0638,37.6163,16.41,2014-11-08 17:37:47.130,2014,11,8,0.3255813953488369,0.2018403884559805,0.0049382716049382,0.5750166384334677,0.2519006491523428,-1
"117 km NW of Bhamo, Myanmar",4.8,96.298,24.8777,66.19,2014-11-08 17:06:46.170,2014,11,8,0.3023255813953487,0.0455229454337193,0.0388888888888888,0.5769602968163031,0.2134609565914695,1
"203 km NW of Sabang, Indonesia",4.1,93.8879,7.0473,10.0,2014-11-08 03:18:04.960,2014,11,8,0.1395348837209298,0.3247886905645809,0.241358024691358,0.5695053679034245,0.2757996933018238,4
"36 km NNW of Ishqoshim, Tajikistan",4.1,71.5309,37.0452,128.32,2014-11-08 00:34:38.850,2014,11,8,0.1395348837209298,0.0192573664289562,0.8851851851851851,0.5695053679034245,0.3603736523913744,2
"209 km NNW of Sabang, Indonesia",4.2,94.4271,7.5576,9.04,2014-11-07 20:24:59.600,2014,11,7,0.1627906976744184,0.3567188287034808,0.2481481481481481,0.5737366240922188,0.2942539820127865,4
"29 km SSE of Jurm, Afghanistan",4.0,70.9847,36.6292,224.85,2014-11-07 17:22:21.050,2014,11,7,0.1162790697674416,0.0071169809186494,0.969753086419753,0.5406288217949963,0.3660095145224546,2
"4 km NNE of Jurm, Afghanistan",4.4,70.8533,36.9021,79.56,2014-11-07 14:14:13.090,2014,11,7,0.2093023255813952,0.0364496872107595,0.998148148148148,0.5313701003669467,0.4116107878482572,2
"234 km WNW of Sabang, Indonesia",4.4,93.3762,6.7483,40.44,2014-11-07 07:29:39.820,2014,11,7,0.2093023255813952,0.0794939827118853,0.045679012345679,0.5313701003669467,0.1842545777729214,4
"220 km NNW of Sabang, Indonesia",4.3,94.6493,7.765,27.42,2014-11-07 05:13:32.680,2014,11,7,0.1860465116279066,0.1201030604313281,0.2320987654320987,0.529045894078847,0.232523619647451,4
"202 km NW of Sabang, Indonesia",4.5,94.1963,7.3431,10.0,2014-11-06 22:00:02.230,2014,11,6,0.2325581395348832,0.3247886905645809,0.2524691358024691,0.5194441157457026,0.303626422790827,4
"49 km E of Khorugh, Tajikistan",4.2,72.1116,37.5054,196.12,2014-11-06 17:32:06.350,2014,11,6,0.1627906976744184,0.0094874855216655,0.3160493827160494,0.5225550674755314,0.2167442213668048,2
"201 km NNW of Sabang, Indonesia",5.3,94.3316,7.4197,28.75,2014-11-06 15:46:20.400,2014,11,6,0.4186046511627903,0.1143248073486173,0.2518518518518519,0.5458577595407965,0.3199344566382134,4
"29 km W of Ashk?sham, Afghanistan",4.5,71.2062,36.6901,216.77,2014-11-05 16:44:38.600,2014,11,5,0.2325581395348832,0.0077204418755843,0.9796296296296296,0.5441101272126484,0.4098493857954098,2
"222 km NNW of Sabang, Indonesia",4.2,94.5586,7.7506,10.0,2014-11-05 09:29:14.060,2014,11,5,0.1627906976744184,0.3247886905645809,0.2388888888888889,0.5475387835250871,0.2800269565781769,4
"44 km WNW of Khand?d, Afghanistan",4.1,71.852,37.1072,160.72,2014-11-04 06:54:18.620,2014,11,4,0.1395348837209298,0.0135665897385529,0.724074074074074,0.5345444995441325,0.313429050187102,2
"199 km NW of Sabang, Indonesia",4.5,94.1892,7.3012,10.0,2014-11-04 05:36:16.560,2014,11,4,0.2325581395348832,0.3247886905645809,0.2537037037037037,0.4825915248555396,0.2984071761326112,4
"204 km NNW of Sabang, Indonesia",4.4,94.752,7.6514,48.65,2014-11-04 03:52:21.440,2014,11,4,0.2093023255813952,0.0648364753865099,0.2333333333333333,0.4825915248555396,0.2201869948617801,4
Bay of Bengal,4.4,86.0768,16.0932,15.79,2014-11-03 19:06:23.460,2014,11,3,0.2093023255813952,0.2096314777993388,0.0,0.4777195502608554,0.1973216159424513,-1
"193 km NNW of Sabang, Indonesia",4.4,94.4001,7.385,41.96,2014-11-03 18:30:44.030,2014,11,3,0.2093023255813952,0.0763576976402229,0.2537037037037037,0.4448748214626519,0.2225023875088678,4
"189 km NNW of Sabang, Indonesia",4.1,94.5724,7.4329,52.32,2014-11-02 20:14:11.050,2014,11,2,0.1395348837209298,0.0597441911931756,0.2555555555555555,0.4500560460858729,0.1951705529023891,4
"220 km NNW of Sabang, Indonesia",4.4,94.6198,7.7597,15.61,2014-11-02 19:20:31.670,2014,11,2,0.2093023255813952,0.2120023499696419,0.2345679012345679,0.4475616102744052,0.2520326182957016,4
"206 km NNW of Sabang, Indonesia",4.4,94.6309,7.6281,10.0,2014-11-02 12:12:12.710,2014,11,2,0.2093023255813952,0.3247886905645809,0.2388888888888889,0.4475616102744052,0.2813094503580166,4
"205 km NNW of Sabang, Indonesia",4.6,94.3464,7.4705,29.8,2014-11-02 11:38:21.300,2014,11,2,0.2558139534883721,0.110115529684298,0.2512345679012345,0.4478695109776999,0.2470528347639683,4
"201 km NNW of Sabang, Indonesia",4.0,94.5962,7.5659,10.0,2014-11-02 11:37:31.210,2014,11,2,0.1162790697674416,0.3247886905645809,0.2469135802469136,0.4566626083193547,0.2521226333693814,4
"7 km E of Dergaon, India",4.3,94.045,26.7052,57.37,2014-11-02 05:41:04.300,2014,11,2,0.1860465116279066,0.0537838996092081,0.0074074074074074,0.4487174758988779,0.1477217272087529,-1
"200 km NW of Sabang, Indonesia",4.5,94.3027,7.3939,30.29,2014-11-02 00:58:10.580,2014,11,2,0.2325581395348832,0.1082478785207858,0.2530864197530864,0.4487174758988779,0.2390365447905089,4
"200 km NW of Sabang, Indonesia",4.3,94.2778,7.3792,51.86,2014-11-01 16:58:34.980,2014,11,1,0.1860465116279066,0.0603437012799276,0.2530864197530864,0.4487174758988779,0.2107814307128525,4
"207 km NW of Sabang, Indonesia",4.5,94.2069,7.408,10.0,2014-11-01 00:11:00.580,2014,11,1,0.2325581395348832,0.3247886905645809,0.2524691358024691,0.4488012534988589,0.2930299934538004,4
"233 km NNE of Saga, China",4.3,86.5364,31.0958,29.52,2014-10-29 13:57:16.430,2014,10,29,0.1860465116279066,0.1112096844288458,0.0092592592592592,0.4470012474525919,0.1622837021096823,12
"201 km NNW of Sabang, Indonesia",4.3,94.4399,7.4833,35.0,2014-10-29 00:02:59.940,2014,10,29,0.1860465116279066,0.0928886710951395,0.2518518518518519,0.4423794989969115,0.2176583346560519,4
"22 km SW of Ashk?sham, Afghanistan",4.5,71.3805,36.5171,94.86,2014-10-28 18:52:11.630,2014,10,28,0.2325581395348832,0.0291720481784492,0.9469135802469136,0.4395089968455341,0.3913431054703798,2
"200 km NW of Sabang, Indonesia",4.5,94.138,7.2636,38.7,2014-10-28 16:22:40.730,2014,10,28,0.2325581395348832,0.0833790179037982,0.2537037037037037,0.4366865902716595,0.2311690177798335,4
"37 km SSE of Jurm, Afghanistan",4.1,70.9566,36.5401,156.8,2014-10-28 00:54:22.490,2014,10,28,0.1395348837209298,0.0141308393878753,0.9518518518518518,0.4412070295758177,0.3565139365486299,2
"96 km NNW of Pathein, Myanmar",4.4,94.343,17.5671,38.31,2014-10-27 14:33:47.490,2014,10,27,0.2093023255813952,0.0842969847976251,0.0135802469135802,0.4412070295758177,0.1639061763176623,32
"190 km NNW of Sabang, Indonesia",4.4,94.4289,7.3712,10.0,2014-10-27 14:06:41.690,2014,10,27,0.2093023255813952,0.3247886905645809,0.2561728395061728,0.440344602139575,0.284547886792113,4
"216 km NW of Sabang, Indonesia",4.7,94.1879,7.4901,18.94,2014-10-26 22:07:15.240,2014,10,26,0.2790697674418601,0.1750701303518526,0.2487654320987654,0.443322780163056,0.2701317262417639,4
"11 km ENE of Maydanshakhr, Afghanistan",3.7,68.9861,34.4211,9.54,2014-10-26 05:13:40.400,2014,10,26,0.0465116279069768,0.3393627487141594,0.0209876543209876,0.4477855590551303,0.1735345043844982,2
"37 km S of Khorugh, Tajikistan",4.0,71.537,37.1487,126.42,2014-10-26 05:05:40.750,2014,10,26,0.1162790697674416,0.0196809179703995,0.8333333333333333,0.4172763199042386,0.3165426852301736,2
"207 km NNW of Sabang, Indonesia",4.7,94.412,7.5323,10.0,2014-10-26 02:58:44.360,2014,10,26,0.2790697674418601,0.3247886905645809,0.25,0.4172763199042386,0.303963039231432,4
"183 km NW of Sabang, Indonesia",4.3,94.2304,7.1484,10.0,2014-10-26 02:56:20.520,2014,10,26,0.1860465116279066,0.3247886905645809,0.2555555555555555,0.415500603897815,0.2725274311844736,4
"206 km NW of Sabang, Indonesia",4.7,94.2272,7.4067,11.38,2014-10-24 17:23:49.890,2014,10,24,0.2790697674418601,0.287564803756045,0.2530864197530864,0.3942039165789633,0.2919678119687784,4
"225 km NNW of Sabang, Indonesia",4.5,94.2305,7.6177,45.42,2014-10-24 15:26:44.010,2014,10,24,0.2325581395348832,0.0699844227266886,0.2475308641975308,0.3931534258152143,0.2197471844405461,4
"34 km WSW of Ashk?sham, Afghanistan",4.5,71.1712,36.5657,94.52,2014-10-24 09:52:48.730,2014,10,24,0.2325581395348832,0.0293084446516586,0.967283950617284,0.3938222441481022,0.3896167842766601,2
"31 km NNW of Tawang, India",4.3,91.8364,27.8491,10.0,2014-10-24 05:56:45.470,2014,10,24,0.1860465116279066,0.3247886905645809,0.0098765432098765,0.3942145133160145,0.2079147645107838,-1
"29 km E of Mawlaik, Myanmar",4.6,94.6864,23.6866,108.67,2014-10-24 05:11:56.070,2014,10,24,0.2558139534883721,0.0243467475873612,0.1265432098765432,0.3942145133160145,0.1863895500843085,1
"34 km W of Ashk?sham, Afghanistan",4.5,71.1489,36.6557,78.97,2014-10-24 03:17:05.650,2014,10,24,0.2325581395348832,0.0367860914193688,0.9790123456790124,0.392462180533432,0.3942142851918192,2
"49 km SE of Chur?ch?ndpur, India",4.6,93.9631,23.9814,69.37,2014-10-24 00:05:26.880,2014,10,24,0.2558139534883721,0.0430524111202572,0.1166666666666666,0.3942145133160145,0.1885968301650634,1
"204 km NNW of Sabang, Indonesia",4.3,94.3858,7.4924,41.58,2014-10-23 23:33:28.280,2014,10,23,0.1860465116279066,0.077120776863859,0.2512345679012345,0.3865420925208479,0.2051864291391679,4
"71 km NNE of Muzaffar?b?d, Pakistan",4.8,73.8777,34.9154,34.56,2014-10-23 04:05:35.260,2014,10,23,0.3023255813953487,0.094151208883927,0.0364197530864197,0.3865420925208479,0.1964380078590859,15
"142 km SSW of Zangguy, China",4.0,78.1864,36.0857,54.37,2014-10-21 20:26:41.810,2014,10,21,0.1162790697674416,0.0571935747264534,0.0234567901234567,0.3902098529008577,0.1193917435662107,7
"200 km NNW of Sabang, Indonesia",4.4,94.7024,7.5957,61.48,2014-10-21 17:49:33.690,2014,10,21,0.2093023255813952,0.0496442167602747,0.2407407407407407,0.3757576361267518,0.202215698747755,4
"Hindu Kush region, Afghanistan",4.2,70.5034,36.3417,175.12,2014-10-21 17:35:25.340,2014,10,21,0.1627906976744184,0.0117094437481854,0.9043209876543208,0.3672569618676643,0.3410728963168227,2
"194 km NNW of Sabang, Indonesia",4.4,94.525,7.4631,53.71,2014-10-19 08:46:02.020,2014,10,19,0.2093023255813952,0.0579938854932344,0.2549382716049382,0.363104576463077,0.205954539697493,4
"Nicobar Islands, India region",4.7,92.3706,6.9551,31.9,2014-10-18 13:59:41.940,2014,10,18,0.2790697674418601,0.102503006248827,0.0234567901234567,0.3644825002423612,0.1838367427340761,10
"207 km NNW of Sabang, Indonesia",4.6,94.5896,7.6165,41.02,2014-10-18 10:10:56.530,2014,10,18,0.2558139534883721,0.0782704709149716,0.241358024691358,0.3649406520167635,0.2241831054250272,4
